denoiser,realization,scale,mse
wt_usoft,87,6,2.394739267712587
wqn,87,7,0.13702265881124742
wt_ihard,87,7,0.024199210749254966
wt_isoft,87,7,0.023540977040958144
wt_usoft,87,7,2.404158964819562
wqn,87,8,0.13740725625044065
wt_ihard,87,8,0.02439316173903606
wt_isoft,87,8,0.023790866455557537
wt_usoft,87,8,2.4087702469098575
wqn,87,9,0.2349201130155428
wt_ihard,87,9,0.03439365423044503
wt_isoft,87,9,0.026193060010064176
wt_usoft,87,9,2.4132146495290536
wqn,87,10,0.23575413106367663
wt_ihard,87,10,0.03559860859986064
wt_isoft,87,10,0.027023946704193447
wt_usoft,87,10,2.4185532021466183
wqn,87,11,0.24452274469468893
wt_ihard,87,11,0.03689670043936845
wt_isoft,87,11,0.027941392632543305
wt_usoft,87,11,2.424690217678658
wqn,87,12,0.24472986541853306
wt_ihard,87,12,0.03825380145716234
wt_isoft,87,12,0.02893139073572335
wt_usoft,87,12,2.431844655218469
wqn,87,13,0.24899423822893998
wt_ihard,87,13,0.039641121348855855
wt_isoft,87,13,0.02998482587975921
wt_usoft,87,13,2.4389399567619305
wqn,87,14,0.24916378024707198
wt_ihard,87,14,0.04115912956353355
wt_isoft,87,14,0.031107195093126466
wt_usoft,87,14,2.4449061022870824
wqn,87,15,0.24942419586485617
wt_ihard,87,15,0.04276134067673579
wt_isoft,87,15,0.03233572955253487
wt_usoft,87,15,2.4486749246078094
wqn,87,16,0.2509624298446419
wt_ihard,87,16,0.04444843183743506
wt_isoft,87,16,0.033212878852242486
wt_usoft,87,16,2.451731595543681
wqn,87,17,0.25103477420520837
wt_ihard,87,17,0.046222449965308846
wt_isoft,87,17,0.03460645344798029
wt_usoft,87,17,2.4553763956837367
wqn,87,18,0.25109474584340724
wt_ihard,87,18,0.04808316342692379
wt_isoft,87,18,0.03608011491438513
wt_usoft,87,18,2.459313078670564
wqn,87,19,0.2519665837370893
wt_ihard,87,19,0.05002623321995392
wt_isoft,87,19,0.037642748041451235
wt_usoft,87,19,2.46338263009603
wqn,87,20,0.2522962602946444
wt_ihard,87,20,0.052046397995555146
wt_isoft,87,20,0.03928461978367817
wt_usoft,87,20,2.467668966426421
wqn,88,0,2.3460472286289684e-22
wt_ihard,88,0,2.3460472286289684e-22
wt_isoft,88,0,2.3460472286289684e-22
wt_usoft,88,0,2.3460472286289684e-22
wqn,88,1,0.0831337155868478
wt_ihard,88,1,0.058430350136882206
wt_isoft,88,1,0.04138915578692614
wt_usoft,88,1,0.8374336669320377
wqn,88,2,0.1049951946218825
wt_ihard,88,2,0.05911675877621177
wt_isoft,88,2,0.04205347011625498
wt_usoft,88,2,1.325965794943507
wqn,88,3,0.11615051520661195
wt_ihard,88,3,0.05882049871547047
wt_isoft,88,3,0.042243794138804844
wt_usoft,88,3,1.4527249302761327
wqn,88,4,0.11429172333942758
wt_ihard,88,4,0.05898682189867391
wt_isoft,88,4,0.04238704006061449
wt_usoft,88,4,1.5015921881402003
wqn,88,5,0.12402221199692254
wt_ihard,88,5,0.05919280677771697
wt_isoft,88,5,0.04271081110483224
wt_usoft,88,5,1.5452650232950074
wqn,88,6,0.12627341896623828
wt_ihard,88,6,0.05946095388586433
wt_isoft,88,6,0.042961803418408884
wt_usoft,88,6,1.585086749523382
wqn,88,7,0.12701465830711095
wt_ihard,88,7,0.05974700535717087
wt_isoft,88,7,0.04337153139867407
wt_usoft,88,7,1.5903523828775579
wqn,88,8,0.12763466872107887
wt_ihard,88,8,0.0600774866572302
wt_isoft,88,8,0.04374248839084652
wt_usoft,88,8,1.593549406016629
wqn,88,9,0.12818738151920303
wt_ihard,88,9,0.060451796757675785
wt_isoft,88,9,0.04416422420758548
wt_usoft,88,9,1.59672505988503
wqn,88,10,0.12652759423996185
wt_ihard,88,10,0.060888721794831416
wt_isoft,88,10,0.044611736365457594
wt_usoft,88,10,1.6003227030760647
wqn,88,11,0.12684315226464662
wt_ihard,88,11,0.06132859947794313
wt_isoft,88,11,0.04509522954322225
wt_usoft,88,11,1.603309636230487
wqn,88,12,0.12734775747069121
wt_ihard,88,12,0.06182678664482001
wt_isoft,88,12,0.045609445253697894
wt_usoft,88,12,1.6065860314058396
wqn,88,13,0.12772962859492865
wt_ihard,88,13,0.062374542383426476
wt_isoft,88,13,0.04616517378706749
wt_usoft,88,13,1.6102992741318525
wqn,88,14,0.12803108000022845
wt_ihard,88,14,0.06296042295149315
wt_isoft,88,14,0.04676160488816046
wt_usoft,88,14,1.6143321304674716
wqn,88,15,0.1282462828298173
wt_ihard,88,15,0.06358747199191912
wt_isoft,88,15,0.04740079606364908
wt_usoft,88,15,1.61755701632735
wqn,88,16,0.14329770160980224
wt_ihard,88,16,0.06424379261167065
wt_isoft,88,16,0.04808521584782802
wt_usoft,88,16,1.6194292344750236
wqn,88,17,0.14885640033957775
wt_ihard,88,17,0.06494750624007903
wt_isoft,88,17,0.04880148520015633
wt_usoft,88,17,1.6213121694310897
wqn,88,18,0.1500593849148854
wt_ihard,88,18,0.06568377123270484
wt_isoft,88,18,0.04955920898722633
wt_usoft,88,18,1.6229789605953275
wqn,88,19,0.24382294772503538
wt_ihard,88,19,0.06646766823173776
wt_isoft,88,19,0.050353520719990316
wt_usoft,88,19,1.6245523257470629
wqn,88,20,0.24447448642234554
wt_ihard,88,20,0.06728665964354269
wt_isoft,88,20,0.05119467212251452
wt_usoft,88,20,1.62618854690658
wqn,89,0,3.0195443406022676e-22
wt_ihard,89,0,3.0195443406022676e-22
wt_isoft,89,0,3.0195443406022676e-22
wt_usoft,89,0,3.0195443406022676e-22
wqn,89,1,0.09533820247824289
wt_ihard,89,1,0.0652249775374985
wt_isoft,89,1,0.06348491261165522
wt_usoft,89,1,0.6056858891285997
wqn,89,2,0.1106474743388624
wt_ihard,89,2,0.06541409362862129
wt_isoft,89,2,0.0631426757214481
wt_usoft,89,2,0.813588450534318
wqn,89,3,0.12534244422485258
wt_ihard,89,3,0.06553276649309545
wt_isoft,89,3,0.06342900911711304
wt_usoft,89,3,0.8779250918460454
wqn,89,4,0.12699814601918868
wt_ihard,89,4,0.06565141523485445
wt_isoft,89,4,0.06357695658737167
wt_usoft,89,4,0.9041536314759924
wqn,89,5,0.13007436831497576
wt_ihard,89,5,0.06578105560566179
wt_isoft,89,5,0.06374109475576673
wt_usoft,89,5,0.9107837774908898
wqn,89,6,0.13205916840622223
wt_ihard,89,6,0.06597478124220686
wt_isoft,89,6,0.06393011463963927
wt_usoft,89,6,0.9144914766850554
wqn,89,7,0.1378129058644298
wt_ihard,89,7,0.06616474350264444
wt_isoft,89,7,0.06418348045334435
wt_usoft,89,7,0.9171135406572353
wqn,89,8,0.20373518294673584
wt_ihard,89,8,0.06641517942992232
wt_isoft,89,8,0.06443801471048766
wt_usoft,89,8,0.9193691747889667
wqn,89,9,0.2020242943876819
wt_ihard,89,9,0.06670937172178867
wt_isoft,89,9,0.06473237504345156
wt_usoft,89,9,0.9219956264276921
wqn,89,10,0.2147007176570791
wt_ihard,89,10,0.06703559810619422
wt_isoft,89,10,0.0650645326406048
wt_usoft,89,10,0.9244080043785426
wqn,89,11,0.21475144378312971
wt_ihard,89,11,0.06739972185468922
wt_isoft,89,11,0.06543192194761938
wt_usoft,89,11,0.9266463213092906
wqn,89,12,0.21725401250257037
wt_ihard,89,12,0.06779451792216552
wt_isoft,89,12,0.06584052295709818
wt_usoft,89,12,0.9283455319080074
wqn,89,13,0.22846174927696694
wt_ihard,89,13,0.22551276367372727
wt_isoft,89,13,0.11373805885503226
wt_usoft,89,13,0.9300644185702235
wqn,89,14,0.36608186153765354
wt_ihard,89,14,0.2275666308139583
wt_isoft,89,14,0.1153569629893006
wt_usoft,89,14,0.9318081350229956
wqn,89,15,0.36693740548692283
wt_ihard,89,15,0.22969974184457692
wt_isoft,89,15,0.1170555581361111
wt_usoft,89,15,0.9335882079883682
wqn,89,16,0.3672084384350918
wt_ihard,89,16,0.2319120967655829
wt_isoft,89,16,0.11883295089853499
wt_usoft,89,16,0.9354585450758421
wqn,89,17,0.36746394495768187
wt_ihard,89,17,0.23418427748276038
wt_isoft,89,17,0.12068610439514531
wt_usoft,89,17,0.9374102878945867
wqn,89,18,0.36772143521654566
wt_ihard,89,18,0.2365505040229262
wt_isoft,89,18,0.12261739472884232
wt_usoft,89,18,0.9394681733028192
wqn,89,19,0.3683765988593038
wt_ihard,89,19,0.23899094770186147
wt_isoft,89,19,0.12462768005099097
wt_usoft,89,19,0.9419548271708225
wqn,89,20,0.3686159060880868
wt_ihard,89,20,0.2572130933750538
wt_isoft,89,20,0.13029765702112953
wt_usoft,89,20,0.944271612812684
wqn,90,0,2.0496025736164204e-22
wt_ihard,90,0,2.0496025736164204e-22
wt_isoft,90,0,2.0496025736164204e-22
wt_usoft,90,0,2.0496025736164204e-22
wqn,90,1,0.1359416796293142
wt_ihard,90,1,0.06650985723693963
wt_isoft,90,1,0.0583371797248661
wt_usoft,90,1,0.9150433692035166
wqn,90,2,0.19476710804050998
wt_ihard,90,2,0.0663608217140434
wt_isoft,90,2,0.06284809881277047
wt_usoft,90,2,1.5118023972279828
wqn,90,3,0.20322305011039266
wt_ihard,90,3,0.06764625130276329
wt_isoft,90,3,0.06431235809664487
wt_usoft,90,3,1.7096865679730342
wqn,90,4,0.2159568185976746
wt_ihard,90,4,0.06717630699957641
wt_isoft,90,4,0.06462605471454731
wt_usoft,90,4,1.7781629117145283
wqn,90,5,0.23886670771228896
wt_ihard,90,5,0.0672637701055501
wt_isoft,90,5,0.06485413479795113
wt_usoft,90,5,1.8078928383471466
wqn,90,6,0.24011984561051253
wt_ihard,90,6,0.06741347260313174
wt_isoft,90,6,0.06505540194884138
wt_usoft,90,6,1.8322960537183968
wqn,90,7,0.24155985082588632
wt_ihard,90,7,0.06756663096233356
wt_isoft,90,7,0.06528854654464362
wt_usoft,90,7,1.85301875866172
wqn,90,8,0.284130704133407
wt_ihard,90,8,0.0677970897277781
wt_isoft,90,8,0.06554459044054882
wt_usoft,90,8,1.86944399194262
wqn,90,9,0.2844551256577602
wt_ihard,90,9,0.0680701575078068
wt_isoft,90,9,0.06576870993170929
wt_usoft,90,9,1.8826445595579955
wqn,90,10,0.2842849689523672
wt_ihard,90,10,0.06841055675796437
wt_isoft,90,10,0.06608516027319963
wt_usoft,90,10,1.8951287278760707
wqn,90,11,0.25694861535098373
wt_ihard,90,11,0.06874218796528293
wt_isoft,90,11,0.06643491539113332
wt_usoft,90,11,1.9087238725675078
wqn,90,12,0.2566003199053779
wt_ihard,90,12,0.0691601868867704
wt_isoft,90,12,0.06682335037877915
wt_usoft,90,12,1.9231475792796517
wqn,90,13,0.25644603063603155
wt_ihard,90,13,0.19841019771843574
wt_isoft,90,13,0.10696280103654475
wt_usoft,90,13,1.9362379527484797
wqn,90,14,0.25768528276834424
wt_ihard,90,14,0.19951489431026356
wt_isoft,90,14,0.10787222460376666
wt_usoft,90,14,1.949385925538588
wqn,90,15,0.25753722736169415
wt_ihard,90,15,0.20068091610974328
wt_isoft,90,15,0.10883001037827028
wt_usoft,90,15,1.9620121747448929
wqn,90,16,0.25442777428435104
wt_ihard,90,16,0.20189282720115193
wt_isoft,90,16,0.10994706071393158
wt_usoft,90,16,1.9690245179279677
wqn,90,17,0.20826958640183835
wt_ihard,90,17,0.20314506676986924
wt_isoft,90,17,0.11098733522908939
wt_usoft,90,17,1.9746637058140892
wqn,90,18,0.20838673161200214
wt_ihard,90,18,0.20445018771419443
wt_isoft,90,18,0.11208120870189678
wt_usoft,90,18,1.979166474132992
wqn,90,19,0.20816136700011317
wt_ihard,90,19,0.2057333641055431
wt_isoft,90,19,0.11320851146399048
wt_usoft,90,19,1.9841741458585633
wqn,90,20,0.20831920996453582
wt_ihard,90,20,0.20711809476710025
wt_isoft,90,20,0.11438168178899244
wt_usoft,90,20,1.989044432979188
wqn,91,0,1.2233409979872868e-22
wt_ihard,91,0,1.2233409979872868e-22
wt_isoft,91,0,1.2233409979872868e-22
wt_usoft,91,0,1.2233409979872868e-22
wqn,91,1,0.0962302452582137
wt_ihard,91,1,0.04456388276842162
wt_isoft,91,1,0.053013400296173706
wt_usoft,91,1,0.8923302250509897
wqn,91,2,0.14258816796621615
wt_ihard,91,2,0.043556538408431114
wt_isoft,91,2,0.04721701214024223
wt_usoft,91,2,1.6773803481994267
wqn,91,3,0.14712347068529852
wt_ihard,91,3,0.04366587983974092
wt_isoft,91,3,0.04041320368023284
wt_usoft,91,3,1.8064623521115744
wqn,91,4,0.14899615244415298
wt_ihard,91,4,0.04377312233549491
wt_isoft,91,4,0.040555264380955615
wt_usoft,91,4,1.8858064287118916
wqn,91,5,0.1610185003755683
wt_ihard,91,5,0.043824722208499714
wt_isoft,91,5,0.040619446753091974
wt_usoft,91,5,1.9730465111467193
wqn,91,6,0.162430807341171
wt_ihard,91,6,0.043941433682729715
wt_isoft,91,6,0.0407517364859421
wt_usoft,91,6,2.0608529647408407
wqn,91,7,0.1630429895845889
wt_ihard,91,7,0.04090834909986504
wt_isoft,91,7,0.038722112463066505
wt_usoft,91,7,2.1438101820992594
wqn,91,8,0.17454924779403652
wt_ihard,91,8,0.040920269016398746
wt_isoft,91,8,0.03866782003715631
wt_usoft,91,8,2.1761965693887024
wqn,91,9,0.1809917532562335
wt_ihard,91,9,0.040981370114796696
wt_isoft,91,9,0.03867566704701638
wt_usoft,91,9,2.183640701682746
wqn,91,10,0.18173867426279838
wt_ihard,91,10,0.04109870085689852
wt_isoft,91,10,0.038716486347378024
wt_usoft,91,10,2.1871261794947534
wqn,91,11,0.18164896383346701
wt_ihard,91,11,0.04120746300863272
wt_isoft,91,11,0.03876297042466351
wt_usoft,91,11,2.189946657446091
wqn,91,12,0.18207354119328234
wt_ihard,91,12,0.04141001231692559
wt_isoft,91,12,0.03889288447052426
wt_usoft,91,12,2.1919681834537346
wqn,91,13,0.18242712867446836
wt_ihard,91,13,0.07014733200217801
wt_isoft,91,13,0.041908149340599686
wt_usoft,91,13,2.1940114019945574
wqn,91,14,0.18421468039947517
wt_ihard,91,14,0.07236317208782003
wt_isoft,91,14,0.04531668524174178
wt_usoft,91,14,2.1961359271272385
wqn,91,15,0.18569770454509063
wt_ihard,91,15,0.07274039096258131
wt_isoft,91,15,0.04566951031243774
wt_usoft,91,15,2.198247638342756
wqn,91,16,0.18614424570697863
wt_ihard,91,16,0.07315386957129297
wt_isoft,91,16,0.04606835909939562
wt_usoft,91,16,2.2000289029445925
wqn,91,17,0.2872689622768674
wt_ihard,91,17,0.07361884643160407
wt_isoft,91,17,0.046515016734905296
wt_usoft,91,17,2.201858907420011
wqn,91,18,0.28738520939254564
wt_ihard,91,18,0.07411941305557507
wt_isoft,91,18,0.04700504122505936
wt_usoft,91,18,2.2037306686877844
wqn,91,19,0.288809108971009
wt_ihard,91,19,0.07467633210947268
wt_isoft,91,19,0.047543624249679575
wt_usoft,91,19,2.2056616523529535
wqn,91,20,0.28903348094954107
wt_ihard,91,20,0.07528376179545601
wt_isoft,91,20,0.048126897731295415
wt_usoft,91,20,2.2076551409392207
wqn,92,0,1.1886768742171343e-22
wt_ihard,92,0,1.1886768742171343e-22
wt_isoft,92,0,1.1886768742171343e-22
wt_usoft,92,0,1.1886768742171343e-22
wqn,92,1,0.07542020198521734
wt_ihard,92,1,0.04096702690192472
wt_isoft,92,1,0.038643478088192365
wt_usoft,92,1,0.8580660725408936
wqn,92,2,0.12234084382326166
wt_ihard,92,2,0.04101452017924065
wt_isoft,92,2,0.039773971535858356
wt_usoft,92,2,1.3792726023786668
wqn,92,3,0.13059330739672267
wt_ihard,92,3,0.04120152877972706
wt_isoft,92,3,0.04006292257985331
wt_usoft,92,3,1.5331684205707423
wqn,92,4,0.13070473996225596
wt_ihard,92,4,0.04123649720587401
wt_isoft,92,4,0.04018952155174482
wt_usoft,92,4,1.6314872998081635
wqn,92,5,0.13174302513970712
wt_ihard,92,5,0.04172390975102522
wt_isoft,92,5,0.04189841842730807
wt_usoft,92,5,1.734571377445021
wqn,92,6,0.10951721779177323
wt_ihard,92,6,0.04169312844380405
wt_isoft,92,6,0.042344574103224425
wt_usoft,92,6,1.8359717804609617
wqn,92,7,0.1094770708406251
wt_ihard,92,7,0.041739672057911556
wt_isoft,92,7,0.04285835507636726
wt_usoft,92,7,1.8564689238080492
wqn,92,8,0.1106981480922782
wt_ihard,92,8,0.04182464561694174
wt_isoft,92,8,0.04343408735615681
wt_usoft,92,8,1.8687921901709856
wqn,92,9,0.10650605640063368
wt_ihard,92,9,0.06489073333157236
wt_isoft,92,9,0.04474594707324352
wt_usoft,92,9,1.8779492161722047
wqn,92,10,0.10730117604285994
wt_ihard,92,10,0.06536361521304769
wt_isoft,92,10,0.045146482338116065
wt_usoft,92,10,1.8816785219206411
wqn,92,11,0.10835831475865364
wt_ihard,92,11,0.06595537278081567
wt_isoft,92,11,0.04563030909079108
wt_usoft,92,11,1.8853288438007032
wqn,92,12,0.11063090999118715
wt_ihard,92,12,0.06663070170626159
wt_isoft,92,12,0.04619739703508405
wt_usoft,92,12,1.8881825263716407
wqn,92,13,0.11198537476674811
wt_ihard,92,13,0.06738592852365231
wt_isoft,92,13,0.04684383006881016
wt_usoft,92,13,1.8909497494226541
wqn,92,14,0.11338615443125627
wt_ihard,92,14,0.06817002484403414
wt_isoft,92,14,0.04757450835445734
wt_usoft,92,14,1.893635932610711
wqn,92,15,0.1174150403219794
wt_ihard,92,15,0.06913492719284006
wt_isoft,92,15,0.04842832252037054
wt_usoft,92,15,1.8963584332344112
wqn,92,16,0.11899554104872802
wt_ihard,92,16,0.07013156458409038
wt_isoft,92,16,0.04934597239623644
wt_usoft,92,16,1.8992097679712534
wqn,92,17,0.12062222967429981
wt_ihard,92,17,0.07113956686515188
wt_isoft,92,17,0.05029682413400052
wt_usoft,92,17,1.9018155659210922
wqn,92,18,0.12126135140967008
wt_ihard,92,18,0.0722646821022021
wt_isoft,92,18,0.051326456104129635
wt_usoft,92,18,1.9041128109161192
wqn,92,19,0.12297640552103248
wt_ihard,92,19,0.07348044097862927
wt_isoft,92,19,0.05243563610482707
wt_usoft,92,19,1.9061478668444705
wqn,92,20,0.12471086225844977
wt_ihard,92,20,0.07477507854199392
wt_isoft,92,20,0.05362369479246219
wt_usoft,92,20,1.9081387955033398
wqn,93,0,7.757192949419023e-23
wt_ihard,93,0,7.757192949419023e-23
wt_isoft,93,0,7.757192949419023e-23
wt_usoft,93,0,7.757192949419023e-23
wqn,93,1,0.08671808698312397
wt_ihard,93,1,0.04222425249112004
wt_isoft,93,1,0.04283904111893777
wt_usoft,93,1,0.824412542221406
wqn,93,2,0.1299554603853136
wt_ihard,93,2,0.04203406054359425
wt_isoft,93,2,0.04257581729815399
wt_usoft,93,2,1.3415970989977117
wqn,93,3,0.14004157858873117
wt_ihard,93,3,0.042091670341794646
wt_isoft,93,3,0.0426696360132186
wt_usoft,93,3,1.4621276424127978
wqn,93,4,0.14623716287675365
wt_ihard,93,4,0.04207930447286284
wt_isoft,93,4,0.042721556533630335
wt_usoft,93,4,1.5485699532028312
wqn,93,5,0.14911113817583974
wt_ihard,93,5,0.04213434312939808
wt_isoft,93,5,0.04278294549340654
wt_usoft,93,5,1.6471413639494674
wqn,93,6,0.1494782448334926
wt_ihard,93,6,0.042242801304581704
wt_isoft,93,6,0.04288391351707442
wt_usoft,93,6,1.708985327384866
wqn,93,7,0.1497105695992197
wt_ihard,93,7,0.04234165658151679
wt_isoft,93,7,0.04295723407812059
wt_usoft,93,7,1.7397020929491567
wqn,93,8,0.155196327117298
wt_ihard,93,8,0.06319182676440666
wt_isoft,93,8,0.050370517522972176
wt_usoft,93,8,1.7456289131570344
wqn,93,9,0.15581031193913508
wt_ihard,93,9,0.06415592756359009
wt_isoft,93,9,0.050936568818528954
wt_usoft,93,9,1.748549359374877
wqn,93,10,0.16223575872958457
wt_ihard,93,10,0.06520650674824835
wt_isoft,93,10,0.05158713781866926
wt_usoft,93,10,1.7516651929764477
wqn,93,11,0.15214869594153313
wt_ihard,93,11,0.06633868655211168
wt_isoft,93,11,0.05231939007772502
wt_usoft,93,11,1.7551123848699928
wqn,93,12,0.1525610390214823
wt_ihard,93,12,0.06755077508571322
wt_isoft,93,12,0.05316049350384134
wt_usoft,93,12,1.758430223742578
wqn,93,13,0.1532190856625364
wt_ihard,93,13,0.06881136833850796
wt_isoft,93,13,0.05405189063197065
wt_usoft,93,13,1.761257187240833
wqn,93,14,0.15376863283670705
wt_ihard,93,14,0.07017737242440598
wt_isoft,93,14,0.05501981649281012
wt_usoft,93,14,1.7642019364821278
wqn,93,15,0.15419076365983056
wt_ihard,93,15,0.0715371950944078
wt_isoft,93,15,0.056006552870018496
wt_usoft,93,15,1.7670185593268004
wqn,93,16,0.15546962390472294
wt_ihard,93,16,0.07304597100968048
wt_isoft,93,16,0.057118473166470236
wt_usoft,93,16,1.7692614739563721
wqn,93,17,0.15601765975865922
wt_ihard,93,17,0.07462744112232178
wt_isoft,93,17,0.05830750520785341
wt_usoft,93,17,1.7713877868003651
wqn,93,18,0.15661529296639914
wt_ihard,93,18,0.07629471331755573
wt_isoft,93,18,0.05957622673363857
wt_usoft,93,18,1.7736179626228734
wqn,93,19,0.1601511481303442
wt_ihard,93,19,0.0780415225923903
wt_isoft,93,19,0.06092497195384279
wt_usoft,93,19,1.775946191867405
wqn,93,20,0.16046206250030481
wt_ihard,93,20,0.0798502588693437
wt_isoft,93,20,0.06234963483906358
wt_usoft,93,20,1.7783945099458867
wqn,94,0,8.724988443610698e-23
wt_ihard,94,0,8.724988443610698e-23
wt_isoft,94,0,8.724988443610698e-23
wt_usoft,94,0,8.724988443610698e-23
wqn,94,1,0.1807368869332138
wt_ihard,94,1,0.044095288974313196
wt_isoft,94,1,0.04709889211248752
wt_usoft,94,1,0.961286238845503
wqn,94,2,0.20234990682823367
wt_ihard,94,2,0.04428307007320907
wt_isoft,94,2,0.04302696893236328
wt_usoft,94,2,2.530863846893488
wqn,94,3,0.2503754220861923
wt_ihard,94,3,0.044462305655869436
wt_isoft,94,3,0.04299579994445893
wt_usoft,94,3,2.852819694705479
wqn,94,4,0.26125476587372737
wt_ihard,94,4,0.044611698811087064
wt_isoft,94,4,0.04319044049819798
wt_usoft,94,4,2.990217072032472
wqn,94,5,0.34472706595893954
wt_ihard,94,5,0.044795028779465826
wt_isoft,94,5,0.043210591996616754
wt_usoft,94,5,3.092830326384358
wqn,94,6,0.3474695027147384
wt_ihard,94,6,0.04500376425371515
wt_isoft,94,6,0.043431132718099216
wt_usoft,94,6,3.1761161136050413
wqn,94,7,0.48334493266966916
wt_ihard,94,7,0.045273209465427504
wt_isoft,94,7,0.043721356181298784
wt_usoft,94,7,3.2597716431881403
wqn,94,8,0.48071107299949606
wt_ihard,94,8,0.0455320987005379
wt_isoft,94,8,0.04402720232417091
wt_usoft,94,8,3.2924573447085637
wqn,94,9,0.4843276690043335
wt_ihard,94,9,0.046515001437530464
wt_isoft,94,9,0.04455455688130168
wt_usoft,94,9,3.309865640660726
wqn,94,10,0.4848476262147704
wt_ihard,94,10,0.04687223554661071
wt_isoft,94,10,0.044948344405373014
wt_usoft,94,10,3.322659474808174
wqn,94,11,0.48603170477219204
wt_ihard,94,11,0.04728471017459196
wt_isoft,94,11,0.04537388242186757
wt_usoft,94,11,3.33532417627757
wqn,94,12,0.2720646991020963
wt_ihard,94,12,0.05926417229915486
wt_isoft,94,12,0.04579184130815478
wt_usoft,94,12,3.345953749575461
wqn,94,13,0.27319783287156685
wt_ihard,94,13,0.05921229045856552
wt_isoft,94,13,0.04573827860419234
wt_usoft,94,13,3.3542701716415873
wqn,94,14,0.2751972571297147
wt_ihard,94,14,0.059136213458484695
wt_isoft,94,14,0.045698721579558774
wt_usoft,94,14,3.361974400108134
wqn,94,15,0.2763610719627426
wt_ihard,94,15,0.05913867223333583
wt_isoft,94,15,0.04570690702071569
wt_usoft,94,15,3.370216165578711
wqn,94,16,0.27777093828105304
wt_ihard,94,16,0.05913777811990797
wt_isoft,94,16,0.04585563562786929
wt_usoft,94,16,3.378994913728497
wqn,94,17,0.3010559146789548
wt_ihard,94,17,0.05919599499104107
wt_isoft,94,17,0.04625374456546712
wt_usoft,94,17,3.3882842302569434
wqn,94,18,0.3020596093472717
wt_ihard,94,18,0.05538167354390545
wt_isoft,94,18,0.049620576556501254
