,artifact,denoiser,realization,scale,mse,wasserstein,num_w_scales,hurst
9424,square,wt_sure,785,2,0.17552461454951906,"[0.5964684635588049, 1.329726359715731, 4.742529296136452, 1.369377649486327, 0.7141782366278528, 0.24360745013796134, 0.09270913473714798, 0.03868445303422885, 0.011671695742514922, 0.0024836028376351046]",9,0.18889883852741274
9425,square,wt_zero,785,2,0.3497936953266092,"[0.5964684635588049, 6.162197998861724, 4.742529296136452, 1.369377649486327, 0.7141782366278528, 0.3581437339706712, 0.20773079161523123, 0.10490687015381336, 0.055180852008820364, 0.031151099322706377]",9,1.6945384888555455
9426,sawtooth,wqn,785,2,0.2917744990186444,"[1.179055616878585, 0.9589506916304239, 1.8491877179571534, 0.23869755686924066, 0.07930686664900838, 0.055526021578191004, 0.015505813026262007, 0.007599218355166604, 0.002548561166264139, 0.0005864986081449089]",9,0.4577420200171254
9427,sawtooth,wt_ihard,785,2,0.26448722203968683,"[1.2795842674718827, 2.9059889641849557, 4.742529296136452, 1.366778432321645, 0.7085410847986428, 0.3347977369112074, 0.15724039743445184, 0.05691371524452697, 0.02522962094896926, 0.005790729199953611]",9,0.13809999428672282
9428,sawtooth,wt_isoft,785,2,0.17565998454115966,"[1.2795842674718827, 1.279101386610812, 4.616708262682479, 1.2204137206588126, 0.5692277077036316, 0.2306910931217014, 0.07499788911206025, 0.022713072300593946, 0.007884369191721058, 0.001757753857748194]",9,0.20677925996404867
9429,sawtooth,wt_uni,785,2,1.7555897760648929,"[1.2795842674718827, 1.292826584232793, 11.09782768479209, 4.0536865102150506, 1.4820592448459888, 0.42757560658406235, 0.14268838677205345, 0.040755870452186524, 0.010256834757963199, 0.002327010496857192]",9,0.6387739621574271
9430,sawtooth,wt_sure,785,2,0.193704396327285,"[1.2795842674718827, 1.292826584232793, 3.9332711191546266, 1.369377649486327, 0.3993867498759879, 0.18801783324495958, 0.08818151371538263, 0.022345935130822493, 0.006479847621370495, 0.0018509126270521564]",9,0.3052596797509657
9431,sawtooth,wt_zero,785,2,0.3512271637043608,"[1.2795842674718827, 6.162197998861724, 4.742529296136452, 1.369377649486327, 0.7141782366278528, 0.3581437339706712, 0.20773079161523123, 0.10490687015381336, 0.055180852008820364, 0.031151099322706377]",9,1.693208262857079
9432,square,wqn,786,2,0.15581269101118633,"[0.2948532521606263, 0.028121819030608616, 0.47351726031247937, 0.3959016510579161, 0.07680410559594705, 0.035765677067060284, 0.005661031732030053, 0.00410425805871875, 0.0018913086059628515, 0.00018188605546971346]",9,0.5049875723710773
9433,square,wt_ihard,786,2,0.05543650249864181,"[0.8960215658535163, 0.8350881538309799, 2.0599449364771747, 1.623317088327697, 0.6103864079453892, 0.27814309092813416, 0.12018246444487801, 0.04527962447469917, 0.017247575563414042, 0.0057295127567649935]",9,0.19633339021110796
9434,square,wt_isoft,786,2,0.05437335828384808,"[0.8960215658535163, 0.8350881538309799, 2.0599449364771747, 1.623317088327697, 0.47691815973270923, 0.18119242950398703, 0.06667430795999915, 0.023045254803944544, 0.007475120786417509, 0.002403721014025727]",9,0.2588573500354864
9435,square,wt_uni,786,2,1.4077729196856317,"[0.8960215658535163, 0.8350881538309799, 8.281426227831918, 5.4168382723625745, 2.0563834002424106, 0.7864494903506601, 0.24678954774102813, 0.0684167038826802, 0.014164130447856652, 0.004492633104020011]",9,0.5819112013592622
9436,square,wt_sure,786,2,0.05500356928323569,"[0.8960215658535163, 0.8350881538309799, 2.0599449364771747, 1.623317088327697, 0.612273501024729, 0.17104265178977018, 0.06402791809271138, 0.02097481843820246, 0.006770764377877512, 0.0021490601168162697]",9,0.20646725857725612
9437,square,wt_zero,786,2,0.10761669373794401,"[0.8960215658535163, 2.960822746804017, 2.0599449364771747, 1.623317088327697, 0.612273501024729, 0.2874582752738075, 0.14070568889827434, 0.06712681102545803, 0.03287388302527704, 0.020050594142315928]",9,1.693116885360051
9438,sawtooth,wqn,786,2,0.09481066812648717,"[0.33587170773106856, 0.16265168210990544, 0.266206916562796, 0.08550018025607041, 0.20253453646248112, 0.08095013280534481, 0.03173698410703286, 0.00833389718729877, 0.0024399413466972804, 0.0005530732540305241]",9,0.5376865996908464
9439,sawtooth,wt_ihard,786,2,0.10676112591074681,"[1.5026257418161806, 2.763841077258402, 2.0599449364771747, 1.56737636943909, 0.6106664391244482, 0.24749310890707224, 0.0915160836358038, 0.03223222265219125, 0.01290004694343052, 0.003078095197206779]",9,0.19373801550233838
9440,sawtooth,wt_isoft,786,2,0.056710170411733735,"[1.5026257418161806, 1.6055869349726617, 1.4597314385047997, 1.1242934540142857, 0.5301015949645486, 0.1497840246002688, 0.05329784432639359, 0.014181955501923613, 0.004673432457344593, 0.001600437313357351]",9,0.3493074975028617
9441,sawtooth,wt_uni,786,2,0.9036652618828478,"[1.5026257418161806, 1.763196854609197, 8.586119153722297, 4.873721395262097, 1.5896757333578129, 0.4997593592938113, 0.15206699516945588, 0.03732258948978481, 0.007472632168474009, 0.0027467594159312093]",9,0.7094423079896504
9442,sawtooth,wt_sure,786,2,0.055670978270263655,"[1.5026257418161806, 1.763196854609197, 2.0599449364771747, 1.623317088327697, 0.47654952460878397, 0.1426980398526882, 0.05489932336920033, 0.013492245795444337, 0.004259379582036203, 0.0015450055793926713]",9,0.3424920307465562
9443,sawtooth,wt_zero,786,2,0.10871923522950551,"[1.5026257418161806, 2.960822746804017, 2.0599449364771747, 1.623317088327697, 0.612273501024729, 0.2874582752738075, 0.14070568889827434, 0.06712681102545803, 0.03287388302527704, 0.020050594142315928]",9,1.6923897054067916
9444,square,wqn,787,2,0.09784810348101552,"[0.07552932027825354, 0.7803801573825222, 0.2693594823872959, 0.31129636062070476, 0.1139347264814217, 0.04692117845167233, 0.011786587048320751, 0.005941177901850823, 0.0014697874345712904, 0.00047760415196558125]",9,0.3372059176538281
9445,square,wt_ihard,787,2,0.10337674233757776,"[1.084111094979396, 0.526450181810127, 2.5028453397711, 1.3797100722796702, 0.8099247309519704, 0.34156300511277343, 0.1636180149753032, 0.06671818322100453, 0.026072118412308193, 0.009664030603405996]",9,0.07723032929491591
9446,square,wt_isoft,787,2,0.05725694429733459,"[1.084111094979396, 1.2508785283959132, 2.1398706044796234, 1.027515849269355, 0.7490263421674013, 0.23224375043427897, 0.0907626383218885, 0.029204957429084577, 0.010516412638620933, 0.00299834021374595]",9,0.11694567891490404
9447,square,wt_uni,787,2,0.9451850762394152,"[1.084111094979396, 1.2788620082789557, 8.460762895632826, 4.762242481293681, 2.333500475959041, 0.7165862069414342, 0.20013432998616426, 0.05695913240529098, 0.017501357986482457, 0.0036758385052207995]",9,0.5334853226467526
9448,square,wt_sure,787,2,0.06174781608739556,"[1.084111094979396, 1.2788620082789557, 2.5028453397711, 1.3857977066216796, 0.8100797154228359, 0.2722639618076764, 0.07932318215886827, 0.02922564391637647, 0.010222075820247117, 0.0028075933551925092]",9,0.03012797999953254
9449,square,wt_zero,787,2,0.11678755281513538,"[1.084111094979396, 3.615354577133678, 2.5028453397711, 1.3857977066216796, 0.8100797154228359, 0.3486732452955757, 0.18146181280292306, 0.0979202518360813, 0.05018083022238516, 0.030363859583709404]",9,1.6959899997190302
9450,sawtooth,wqn,787,2,0.12578707054275837,"[1.3274605910678496, 1.1150255060570642, 1.0274155527077073, 0.5210822213629412, 0.13341703524407036, 0.06919901208270283, 0.02247357940400229, 0.003640650185884089, 0.003309949917333057, 0.0003333669044188202]",9,0.416285253494604
9451,sawtooth,wt_ihard,787,2,0.10298799622098574,"[1.4004872467340264, 2.476484065028356, 2.5028453397711, 1.3857977066216796, 0.7842737307583414, 0.30458701984424086, 0.12875645076268905, 0.04723177614764125, 0.01853129845021871, 0.006606641466832064]",9,0.07629487236118515
9452,sawtooth,wt_isoft,787,2,0.06197597906985458,"[1.4004872467340264, 1.3300454679264875, 2.315388561657307, 1.3857977066216796, 0.5189922416557262, 0.18624298445044213, 0.057918144057381826, 0.01802501512036163, 0.00711658779437116, 0.002010222961499116]",9,0.20676551722765057
9453,sawtooth,wt_uni,787,2,1.0156298651393803,"[1.4004872467340264, 1.3439734366638845, 8.286780022101969, 3.5779192933529753, 1.592154750917645, 0.47843876470915103, 0.1317631649138024, 0.03369137510428703, 0.010018833904466829, 0.0023162438236795494]",9,0.6151344483577588
9454,sawtooth,wt_sure,787,2,0.06224363891420567,"[1.4004872467340264, 1.3439734366638845, 2.5028453397711, 1.086644461812703, 0.5752263971639879, 0.1745974346103709, 0.07060504976898122, 0.016561416301760938, 0.008722998480600042, 0.0019280824865381633]",9,0.2033941044871329
9455,sawtooth,wt_zero,787,2,0.116548365264213,"[1.4004872467340264, 3.615354577133678, 2.5028453397711, 1.3857977066216796, 0.8100797154228359, 0.3486732452955757, 0.18146181280292306, 0.0979202518360813, 0.05018083022238516, 0.030363859583709404]",9,1.6949188434088391
9456,square,wqn,788,2,0.16202181993775483,"[0.38874522901624303, 0.2655280854166009, 1.2751499365664323, 0.36435931996222093, 0.09983376866089413, 0.04752330905808422, 0.017528441337586808, 0.0047608936455977805, 0.0010512541751600624, 0.0003294202500230105]",9,0.3836253633141121
9457,square,wt_ihard,788,2,0.1383527022013578,"[0.5619041495064272, 0.350399293174902, 3.288057688184323, 1.5581412411761708, 0.7570249724404785, 0.3769253393203691, 0.17825628785635972, 0.07537967679762866, 0.02431673919699269, 0.010336947257541331]",9,-0.07292000502289009
9458,square,wt_isoft,788,2,0.12660735426214828,"[0.5619041495064272, 0.350399293174902, 2.561552114649478, 1.2357058778278256, 0.744192396091246, 0.2989699724457886, 0.10153767695203252, 0.03161263471976611, 0.009158581869691219, 0.0032637990676193194]",9,0.02649115905428545
9459,square,wt_uni,788,2,1.3153947377036512,"[0.5619041495064272, 0.350399293174902, 10.535409649479597, 5.378416350882576, 2.1576233376965335, 0.6680217532672501, 0.21350772162359105, 0.06430599032301638, 0.01711697868155797, 0.0037747900567456157]",9,0.5397907009760223
9460,square,wt_sure,788,2,0.13726721058393723,"[0.5619041495064272, 0.350399293174902, 3.288057688184323, 1.5581412411761708, 0.6418229817452209, 0.1998964550996729, 0.08922185824087826, 0.03826495729349915, 0.011409600143852262, 0.0024884818374436932]",9,0.15688660958259126
9461,square,wt_zero,788,2,0.17244949652258004,"[0.5619041495064272, 2.606114630037001, 3.288057688184323, 1.5581412411761708, 0.7570249724404785, 0.38024181161391013, 0.1922738395676963, 0.10000691170044088, 0.048329538948913967, 0.029788619324189098]",9,1.7182816977262863
9462,sawtooth,wqn,788,2,0.1911921389032396,"[0.41191296285301715, 0.5871080525941708, 0.367789899841624, 0.6108696826590669, 0.13198395134521787, 0.037298705422888774, 0.023271866050086493, 0.009764287151475216, 0.0024587265323166713, 0.0005430095179329636]",9,0.45200105358756015
9463,sawtooth,wt_ihard,788,2,0.17019386413672272,"[0.7533433775166289, 1.0286708686164077, 3.288057688184323, 1.5581412411761708, 0.7570249724404785, 0.31627608184241446, 0.1394928694449413, 0.06032221720737062, 0.017842470063272074, 0.007707773091038128]",9,0.05939262163359149
9464,sawtooth,wt_isoft,788,2,0.11255641525994917,"[0.7533433775166289, 0.670509427368586, 1.9875113760090606, 1.5581412411761708, 0.6978451100206663, 0.172107206163085, 0.06427830235228528, 0.02383890914638189, 0.006073700025596993, 0.0020988139283203418]",9,0.1844191777658003
9465,sawtooth,wt_uni,788,2,1.1335550819567801,"[0.7533433775166289, 0.6803753980636503, 9.995472881680918, 4.568925061984192, 1.5999577108864322, 0.4709169490237787, 0.12776882137232093, 0.037056522305447516, 0.009377575083704218, 0.0020871674306402674]",9,0.6514199495727198
9466,sawtooth,wt_sure,788,2,0.13384158578594268,"[0.7533433775166289, 0.6803753980636503, 3.288057688184323, 1.5581412411761708, 0.5744309344821417, 0.17317731635984945, 0.05653022187326068, 0.023461185567347248, 0.008360478960561912, 0.0018455284477577544]",9,0.1959458052949955
9467,sawtooth,wt_zero,788,2,0.17170635721136054,"[0.7533433775166289, 2.606114630037001, 3.288057688184323, 1.5581412411761708, 0.7570249724404785, 0.38024181161391013, 0.1922738395676963, 0.10000691170044088, 0.048329538948913967, 0.029788619324189098]",9,1.7134387368325474
9468,square,wqn,789,2,0.17814882223063921,"[0.8860706997066717, 0.5059973789113833, 0.728120249846645, 0.39090081699480933, 0.08826704105929593, 0.009693820120980825, 0.033965361551284996, 0.011456971074357496, 0.0007176620724540626, 0.0006000090899136896]",9,0.5046694012670117
9469,square,wt_ihard,789,2,0.049038105185981326,"[1.1437238588960592, 2.2538015954745454, 3.2723721373839623, 1.4718701752355696, 0.594731693910766, 0.31821005354141174, 0.12299273372643185, 0.04620136729714404, 0.01653799557117577, 0.004702769359466907]",9,0.12451016816169769
9470,square,wt_isoft,789,2,0.050200000323745414,"[1.1437238588960592, 0.6315594556856905, 2.9930461544841056, 1.3725349561394724, 0.462408241907763, 0.24678040524427663, 0.07056115600039037, 0.02456742620344157, 0.007009794265542203, 0.0025386838351045926]",9,0.20521250427116022
9471,square,wt_uni,789,2,2.1169511185385397,"[1.1437238588960592, 1.3513864437906222, 13.670145090661881, 7.124017313477445, 2.8340748952642096, 0.9580320290595715, 0.3050948911289878, 0.08124181635108436, 0.014582698927305144, 0.005860874833344307]",9,0.5779531667683402
9472,square,wt_sure,789,2,0.05109014628088025,"[1.1437238588960592, 1.3513864437906222, 3.2723721373839623, 1.4718701752355696, 0.5953737156707707, 0.19441249802998536, 0.07904779560235506, 0.02546660062187161, 0.0059031429979152505, 0.002551007941204217]",9,0.17251819300519977
9473,square,wt_zero,789,2,0.07812781560442666,"[1.1437238588960592, 6.085104061480438, 3.2723721373839623, 1.4718701752355696, 0.5953737156707707, 0.32390941094926634, 0.1467083297822529, 0.0676000550130631, 0.03204557093172704, 0.02086093776961568]",9,1.6911777849886915
9474,sawtooth,wqn,789,2,0.2357556328362317,"[0.03530496936775718, 0.42790633018980556, 1.0077856687746152, 0.5839352801242212, 0.29909725427276873, 0.08106187997373815, 0.041962938443447416, 0.013706115007329654, 0.0033087333597024665, 0.0006671238203410057]",9,0.4274728210331422
9475,sawtooth,wt_ihard,789,2,0.04885821765462059,"[0.3450377016170577, 1.9167981100781628, 3.2723721373839623, 1.4718701752355696, 0.5761989204034604, 0.25646901156576807, 0.09586490783249352, 0.030010021419565453, 0.011890452770846105, 0.0022243183202532435]",9,0.24197743930129467
9476,sawtooth,wt_isoft,789,2,0.04818438105366123,"[0.3450377016170577, 0.4095681802826311, 2.977514220073282, 1.211433310701986, 0.4469315131103922, 0.1743457885767689, 0.057569422126527076, 0.018173526260717048, 0.00484238390952531, 0.0019547340466366126]",9,0.3711031234906146
9477,sawtooth,wt_uni,789,2,1.784067739067904,"[0.3450377016170577, 0.637948031956847, 12.297186288616597, 5.675868429299873, 2.153618438318188, 0.664694007456194, 0.1962746024044741, 0.05069565014546633, 0.00873511435447394, 0.0038535078811951073]",9,0.7231912011414581
9478,sawtooth,wt_sure,789,2,0.0598554689183215,"[0.3450377016170577, 0.637948031956847, 3.2723721373839623, 1.070507426872213, 0.46943919436582593, 0.1896617705921968, 0.05999446123415343, 0.01822484201955098, 0.004595916760981346, 0.0019753516154313562]",9,0.4884240732758477
9479,sawtooth,wt_zero,789,2,0.07909445410043034,"[0.3450377016170577, 6.085104061480438, 3.2723721373839623, 1.4718701752355696, 0.5953737156707707, 0.32390941094926634, 0.1467083297822529, 0.0676000550130631, 0.03204557093172704, 0.02086093776961568]",9,1.6897165563325593
9480,square,wqn,790,2,0.10196440959262021,"[0.952272640531717, 1.1459961923407835, 1.4164183797806034, 0.3701357675511599, 0.1622827009983857, 0.02585071635169405, 0.010321893956939302, 0.010641047533675459, 0.0005721163104908201, 0.0012327765730339771]",9,0.42603121378639885
9481,square,wt_ihard,790,2,0.017653085629770318,"[1.2857690139277531, 2.9098467298081907, 1.9646098070477689, 0.9801807016521317, 0.49101811310167087, 0.19265089461866736, 0.07146281354451237, 0.0263304292869311, 0.010233605795154758, 0.002175871256978249]",9,0.2367998952360022
9482,square,wt_isoft,790,2,0.018052625442984194,"[1.2857690139277531, 0.7737471100563125, 1.858399394991059, 0.7467078858796551, 0.4679016911209432, 0.1391327344543778, 0.04387961159634304, 0.01575626705432885, 0.004418279215862313, 0.001717202357993919]",9,0.27801380084361316
9483,square,wt_uni,790,2,1.178037467112401,"[1.2857690139277531, 1.1895202019250837, 9.963031129970883, 5.652294309777531, 2.449801256076667, 0.8572469513433074, 0.2551452677960806, 0.07359986168886465, 0.010886661363199414, 0.005115389666699022]",9,0.5491757145223595
9484,square,wt_sure,790,2,0.015081026925509644,"[1.2857690139277531, 1.1895202019250837, 1.9646098070477689, 0.9801807016521317, 0.49101811310167087, 0.1282629640274497, 0.058506729060033145, 0.019005373354400997, 0.0039711590140670446, 0.001846763823233224]",9,0.1814821776649057
9485,square,wt_zero,790,2,0.022235806305568533,"[1.2857690139277531, 5.2473680356634285, 1.9646098070477689, 0.9801807016521317, 0.49101811310167087, 0.19598104771026953, 0.0875895869527612, 0.04029206709493481, 0.019375921875452937, 0.0112297639551371]",9,1.6962738014168979
